"","ppm","x","y","z","t","s16","forward","back","right","left","up","s_name","svm","test_svm"
"1316",1.893,140,130,0,70,4.123,1,0,1,0,0,"s8",1.79887017731099,0.0941298226890144
"1317",1.892,140,130,0,71,4.123,1,0,1,0,0,"s8",1.80640689277643,0.0855931072235747
"1318",1.893,140,130,0,72,4.12,1,0,1,0,0,"s8",1.81339567007066,0.0796043299293403
"1319",1.896,140,130,0,73,4.117,1,0,1,0,0,"s8",1.82047503278458,0.0755249672154181
"1320",1.902,140,130,0,74,4.117,1,0,1,0,0,"s8",1.82839111547079,0.073608884529214
"1321",1.912,140,130,0,75,4.113,1,0,1,0,0,"s8",1.83539481344725,0.0766051865527457
"1322",1.923,140,130,0,76,4.111,1,0,1,0,0,"s8",1.84298585367215,0.0800141463278456
"1323",1.936,140,130,0,77,4.111,1,0,1,0,0,"s8",1.85121274681136,0.0847872531886422
"1324",1.952,140,130,0,78,4.113,1,0,1,0,0,"s8",1.86012225486528,0.0918777451347166
"1325",1.969,140,130,0,79,4.119,1,0,1,0,0,"s8",1.87035235015982,0.0986476498401807
"1326",1.969,140,130,0,80,4.133,1,0,1,0,0,"s8",1.883202567764,0.0857974322359982
"1327",1.988,140,130,0,81,4.153,1,0,1,0,0,"s8",1.89819491081913,0.089805089180869
"1328",2.011,140,130,0,82,4.177,1,0,1,0,0,"s8",1.91477156025313,0.096228439746874
"1329",2.038,140,130,0,83,4.202,1,0,1,0,0,"s8",1.93200742367263,0.10599257632737
"1330",2.068,140,130,0,84,4.222,1,0,1,0,0,"s8",1.9480017403002,0.119998259699804
"1331",2.099,140,130,0,85,4.222,1,0,1,0,0,"s8",1.95787424889363,0.141125751106366
"1332",2.128,140,130,0,86,4.241,1,0,1,0,0,"s8",1.97403479937639,0.153965200623613
"1333",2.157,140,130,0,87,4.262,1,0,1,0,0,"s8",1.99108704354144,0.165912956458561
"1334",2.185,140,130,0,88,4.288,1,0,1,0,0,"s8",2.00999292882012,0.175007071179877
"1335",2.214,140,130,0,89,4.318,1,0,1,0,0,"s8",2.030366992828,0.183633007171999
"1336",2.214,140,130,0,90,4.349,1,0,1,0,0,"s8",2.05115312028369,0.162846879716306
"1337",2.242,140,130,0,91,4.375,1,0,1,0,0,"s8",2.0704060462226,0.171593953777402
"1338",2.268,140,130,0,92,4.396,1,0,1,0,0,"s8",2.0881397437687,0.179860256231299
"1339",2.289,140,130,0,93,4.416,1,0,1,0,0,"s8",2.1055808185161,0.183419181483905
"1340",2.306,140,130,0,94,4.438,1,0,1,0,0,"s8",2.12360498238355,0.182395017616448
"1341",2.314,140,130,0,95,4.438,1,0,1,0,0,"s8",2.13481712664703,0.179182873352965
"1342",2.315,140,130,0,96,4.465,1,0,1,0,0,"s8",2.15426570957391,0.160734290426087
"1343",2.314,140,130,0,97,4.498,1,0,1,0,0,"s8",2.17519050499873,0.138809495001274
"1344",2.308,140,130,0,98,4.533,1,0,1,0,0,"s8",2.1961149681621,0.111885031837897
"1345",2.299,140,130,0,99,4.566,1,0,1,0,0,"s8",2.21578162573361,0.0832183742663903
"1346",2.293,140,130,0,100,4.594,1,0,1,0,0,"s8",2.23348644476424,0.0595135552357644
"1347",2.293,140,130,0,101,4.619,1,0,1,0,0,"s8",2.2498148928886,0.0431851071113956
"1348",2.292,140,130,0,102,4.642,1,0,1,0,0,"s8",2.26501574713646,0.0269842528635444
"1349",2.294,140,130,0,103,4.666,1,0,1,0,0,"s8",2.27961344941206,0.0143865505879446
"1350",2.305,140,130,0,104,4.695,1,0,1,0,0,"s8",2.2939990086043,0.0110009913956972
"1351",2.324,140,130,0,105,4.727,1,0,1,0,0,"s8",2.30735110810101,0.0166488918989876
"1352",2.349,140,130,0,106,4.727,1,0,1,0,0,"s8",2.31632023073959,0.0326797692604055
"1353",2.381,140,130,0,107,4.758,1,0,1,0,0,"s8",2.32737279332556,0.0536272066744439
"1354",2.417,140,130,0,108,4.787,1,0,1,0,0,"s8",2.33648078167514,0.0805192183248615
"1355",2.455,140,130,0,109,4.81,1,0,1,0,0,"s8",2.34380324656375,0.111196753436254
"1356",2.489,140,130,0,110,4.829,1,0,1,0,0,"s8",2.34978359710659,0.139216402893406
"1357",2.514,140,130,0,111,4.846,1,0,1,0,0,"s8",2.35457237445241,0.159427625547591
"1358",2.514,140,130,0,112,4.865,1,0,1,0,0,"s8",2.35789527647094,0.156104723529063
"1359",2.529,140,130,0,113,4.885,1,0,1,0,0,"s8",2.35964256347858,0.169357436521422
"1360",2.532,140,130,0,114,4.905,1,0,1,0,0,"s8",2.35983272961979,0.172167270380205
"1361",2.534,140,130,0,115,4.924,1,0,1,0,0,"s8",2.35863373443187,0.175366265568125
"1362",2.534,140,130,0,116,4.94,1,0,1,0,0,"s8",2.35659448619033,0.177405513809665
"1363",2.534,140,130,0,117,4.94,1,0,1,0,0,"s8",2.35712290821683,0.176877091783168
"1364",2.532,140,130,0,118,4.954,1,0,1,0,0,"s8",2.35331732188489,0.178682678115108
"1365",2.531,140,130,0,119,4.969,1,0,1,0,0,"s8",2.34796812222536,0.183031877774636
"1366",2.525,140,130,0,120,4.979,1,0,1,0,0,"s8",2.3428316101124,0.182168389887598
"1367",2.517,140,130,0,121,4.976,1,0,1,0,0,"s8",2.34054161822301,0.176458381776992
"1368",2.517,140,130,0,122,4.954,1,0,1,0,0,"s8",2.34223235998808,0.17476764001192
"1369",2.507,140,130,0,123,4.898,1,0,1,0,0,"s8",2.34746657555823,0.159533424441769
"1370",2.495,140,130,0,124,4.806,1,0,1,0,0,"s8",2.34545633716815,0.149543662831852
"1371",2.478,140,130,0,125,4.684,1,0,1,0,0,"s8",2.32307088144468,0.154929118555315
"1372",2.452,140,130,0,126,4.538,1,0,1,0,0,"s8",2.27635315705789,0.17564684294211
"1373",2.416,140,130,0,127,4.538,1,0,1,0,0,"s8",2.26869366808113,0.147306331918869
"1374",2.372,140,130,0,128,4.374,1,0,1,0,0,"s8",2.2077604319728,0.164239568027204
"1375",2.324,140,130,0,129,4.194,1,0,1,0,0,"s8",2.14582692315465,0.178173076845349
"1376",2.275,140,130,0,130,4.002,1,0,1,0,0,"s8",2.09180546048598,0.183194539514024
"1377",2.229,140,130,0,131,3.803,1,0,1,0,0,"s8",2.04841036042505,0.180589639574953
"1378",2.188,140,130,0,132,3.612,1,0,1,0,0,"s8",2.01933727780269,0.168662722197313
"1379",2.188,140,130,0,133,3.442,1,0,1,0,0,"s8",2.00497927408183,0.18302072591817
"1380",2.153,140,130,0,134,3.306,1,0,1,0,0,"s8",2.00015082350191,0.152849176498089
"1381",2.126,140,130,0,135,3.205,1,0,1,0,0,"s8",1.99914733229115,0.126852667708852
"1382",2.107,140,130,0,136,3.137,1,0,1,0,0,"s8",2.00034591916628,0.106654080833718
"1383",2.096,140,130,0,137,3.095,1,0,1,0,0,"s8",2.00377562436476,0.0922243756352388
"1384",2.094,140,130,0,138,3.095,1,0,1,0,0,"s8",2.0126346025974,0.0813653974026036
"1385",2.095,140,130,0,139,3.074,1,0,1,0,0,"s8",2.01849935670618,0.0765006432938202
"1386",2.102,140,130,0,140,3.07,1,0,1,0,0,"s8",2.02655231938173,0.0754476806182747
"1387",2.113,140,130,0,141,3.076,1,0,1,0,0,"s8",2.03572996194308,0.077270038056918
"1388",2.126,140,130,0,142,3.09,1,0,1,0,0,"s8",2.04543797685804,0.0805620231419644
"1389",2.126,140,130,0,143,3.11,1,0,1,0,0,"s8",2.05499343701779,0.0710065629822103
"1390",2.143,140,130,0,144,3.129,1,0,1,0,0,"s8",2.0634789816116,0.079521018388395
"1391",2.162,140,130,0,145,3.144,1,0,1,0,0,"s8",2.07080844481025,0.0911915551897517
"1392",2.182,140,130,0,146,3.156,1,0,1,0,0,"s8",2.07722558224565,0.104774417754351
"1393",2.203,140,130,0,147,3.16,1,0,1,0,0,"s8",2.08290976176507,0.12009023823493
"1394",2.223,140,130,0,148,3.16,1,0,1,0,0,"s8",2.08813687502463,0.134863124975367
"1395",2.241,140,130,0,149,3.162,1,0,1,0,0,"s8",2.0928775361982,0.148122463801805
"1396",2.256,140,130,0,150,3.159,1,0,1,0,0,"s8",2.09729480849684,0.158705191503164
"1397",2.269,140,130,0,151,3.149,1,0,1,0,0,"s8",2.10154424287161,0.167455757128393
"1398",2.279,140,130,0,152,3.136,1,0,1,0,0,"s8",2.1054722851576,0.173527714842398
"1399",2.286,140,130,0,153,3.12,1,0,1,0,0,"s8",2.1089857295338,0.177014270466205
"1400",2.286,140,130,0,154,3.103,1,0,1,0,0,"s8",2.11193133446653,0.174068665533466
"1401",2.292,140,130,0,155,3.084,1,0,1,0,0,"s8",2.11419768057306,0.177802319426944
"1402",2.295,140,130,0,156,3.065,1,0,1,0,0,"s8",2.11568868204853,0.17931131795147
"1403",2.297,140,130,0,157,3.048,1,0,1,0,0,"s8",2.11645951950882,0.180540480491181
"1404",2.299,140,130,0,158,3.032,1,0,1,0,0,"s8",2.11650928327284,0.182490716727158
"1405",2.299,140,130,0,159,3.032,1,0,1,0,0,"s8",2.11701383346408,0.181986166535922
"1406",2.299,140,130,0,160,3.019,1,0,1,0,0,"s8",2.11602058458574,0.182979415414259
"1407",2.297,140,130,0,161,3.008,1,0,1,0,0,"s8",2.11449916731858,0.182500832681418
"1408",2.294,140,130,0,162,2.998,1,0,1,0,0,"s8",2.11241160880392,0.181588391196077
"1409",2.288,140,130,0,163,2.989,1,0,1,0,0,"s8",2.10978718187751,0.178212818122494
"1410",2.288,140,130,0,164,2.982,1,0,1,0,0,"s8",2.1067735280974,0.181226471902602
"1411",2.28,140,130,0,165,2.975,1,0,1,0,0,"s8",2.10316907879717,0.176830921202825
"1412",2.27,140,130,0,166,2.972,1,0,1,0,0,"s8",2.0994893926015,0.170510607398496
"1413",2.261,140,130,0,167,2.968,1,0,1,0,0,"s8",2.09513908219751,0.165860917802487
"1414",2.252,140,130,0,168,2.962,1,0,1,0,0,"s8",2.08999840672306,0.162001593276943
"1415",2.242,140,130,0,169,2.962,1,0,1,0,0,"s8",2.08510457746643,0.156895422533571
"1416",2.233,140,130,0,170,2.955,1,0,1,0,0,"s8",2.07881837438744,0.154181625612563
"1417",2.224,140,130,0,171,2.946,1,0,1,0,0,"s8",2.07175339088913,0.152246609110867
"1418",2.217,140,130,0,172,2.939,1,0,1,0,0,"s8",2.06447455148612,0.152525448513879
"1419",2.211,140,130,0,173,2.932,1,0,1,0,0,"s8",2.0567422903369,0.154257709663098
"1420",2.207,140,130,0,174,2.923,1,0,1,0,0,"s8",2.04826946810291,0.158730531897087
"1421",2.207,140,130,0,175,2.916,1,0,1,0,0,"s8",2.03970420621816,0.167295793781842
"1422",2.202,140,130,0,176,2.909,1,0,1,0,0,"s8",2.03077252743841,0.171227472561588
"1423",2.198,140,130,0,177,2.901,1,0,1,0,0,"s8",2.02133409880043,0.176665901199569
"1424",2.196,140,130,0,178,2.897,1,0,1,0,0,"s8",2.0122839329191,0.1837160670809
"1425",0.099,140,0,0,1,0.096,1,0,0,1,0,"s9",0.282107907646989,-0.183107907646989
"1426",0.086,140,0,0,2,0.172,1,0,0,1,0,"s9",0.238593404647037,-0.152593404647037
"1427",0.074,140,0,0,3,0.285,1,0,0,1,0,"s9",0.205136171931674,-0.131136171931674
"1428",0.064,140,0,0,4,0.432,1,0,0,1,0,"s9",0.201110445622983,-0.137110445622983
"1429",0.055,140,0,0,5,0.609,1,0,0,1,0,"s9",0.221327372186824,-0.166327372186824
"1430",0.055,140,0,0,6,0.81,1,0,0,1,0,"s9",0.238361880204953,-0.183361880204953
"1431",0.054,140,0,0,7,1.033,1,0,0,1,0,"s9",0.236806182979492,-0.182806182979492
"1432",0.059,140,0,0,8,1.272,1,0,0,1,0,"s9",0.230831034760843,-0.171831034760843
"1433",0.077,140,0,0,9,1.52,1,0,0,1,0,"s9",0.245899906391928,-0.168899906391928
"1434",0.117,140,0,0,10,1.768,1,0,0,1,0,"s9",0.299730506233199,-0.182730506233199
"1435",0.175,140,0,0,11,1.768,1,0,0,1,0,"s9",0.300605718804324,-0.125605718804324
"1436",0.247,140,0,0,12,1.998,1,0,0,1,0,"s9",0.381186895806446,-0.134186895806446
"1437",0.326,140,0,0,13,2.204,1,0,0,1,0,"s9",0.461698218590874,-0.135698218590874
"1438",0.408,140,0,0,14,2.379,1,0,0,1,0,"s9",0.533720948338022,-0.125720948338022
"1439",0.498,140,0,0,15,2.523,1,0,0,1,0,"s9",0.605999111239185,-0.107999111239185
"1440",0.498,140,0,0,16,2.638,1,0,0,1,0,"s9",0.681212552743498,-0.183212552743498
"1441",0.595,140,0,0,17,2.726,1,0,0,1,0,"s9",0.753123768051334,-0.158123768051334
"1442",0.696,140,0,0,18,2.791,1,0,0,1,0,"s9",0.815609243073657,-0.119609243073657
"1443",0.793,140,0,0,19,2.838,1,0,0,1,0,"s9",0.866694389861458,-0.0736943898614578
"1444",0.876,140,0,0,20,2.873,1,0,0,1,0,"s9",0.908855516347179,-0.0328555163471785
"1445",0.941,140,0,0,21,2.873,1,0,0,1,0,"s9",0.915658078224499,0.0253419217755014
"1446",0.99,140,0,0,22,2.897,1,0,0,1,0,"s9",0.949154916225905,0.040845083774095
"1447",1.03,140,0,0,23,2.916,1,0,0,1,0,"s9",0.978597375386009,0.0514026246139909
"1448",1.068,140,0,0,24,2.932,1,0,0,1,0,"s9",1.00584836675767,0.0621516332423331
"1449",1.108,140,0,0,25,2.947,1,0,0,1,0,"s9",1.03294390918815,0.0750560908118476
"1450",1.156,140,0,0,26,2.968,1,0,0,1,0,"s9",1.06761882105619,0.0883811789438143
"1451",1.156,140,0,0,27,2.992,1,0,0,1,0,"s9",1.1065299370335,0.0494700629664966
"1452",1.211,140,0,0,28,3.022,1,0,0,1,0,"s9",1.15307051364059,0.0579294863594102
"1453",1.274,140,0,0,29,3.061,1,0,0,1,0,"s9",1.21073886987494,0.0632611301250601
"1454",1.347,140,0,0,30,3.107,1,0,0,1,0,"s9",1.27720339025522,0.0697966097447771
"1455",1.422,140,0,0,31,3.157,1,0,0,1,0,"s9",1.34869092633718,0.0733090736628237
"1456",1.497,140,0,0,32,3.157,1,0,0,1,0,"s9",1.36185682625716,0.135143173742845
"1457",1.57,140,0,0,33,3.21,1,0,0,1,0,"s9",1.43683806576758,0.133161934232421
"1458",1.64,140,0,0,34,3.264,1,0,0,1,0,"s9",1.51257279854884,0.127427201451161
"1459",1.713,140,0,0,35,3.313,1,0,0,1,0,"s9",1.58203101906127,0.130968980938732
"1460",1.786,140,0,0,36,3.359,1,0,0,1,0,"s9",1.64764167033059,0.138358329669413
"1461",1.851,140,0,0,37,3.401,1,0,0,1,0,"s9",1.70852511732521,0.142474882674786
"1462",1.851,140,0,0,38,3.44,1,0,0,1,0,"s9",1.76607165886891,0.0849283411310926
"1463",1.908,140,0,0,39,3.481,1,0,0,1,0,"s9",1.82592109830423,0.082078901695771
"1464",1.958,140,0,0,40,3.523,1,0,0,1,0,"s9",1.88709206403965,0.0709079359603453
"1465",2.004,140,0,0,41,3.563,1,0,0,1,0,"s9",1.94654005631346,0.0574599436865382
"1466",2.058,140,0,0,42,3.599,1,0,0,1,0,"s9",2.00236325829701,0.055636741702993
"1467",2.121,140,0,0,43,3.599,1,0,0,1,0,"s9",2.02108014515658,0.0999198548434168
"1468",2.193,140,0,0,44,3.628,1,0,0,1,0,"s9",2.07122284570949,0.121777154290514
"1469",2.269,140,0,0,45,3.654,1,0,0,1,0,"s9",2.11905230309583,0.149947696904173
"1470",2.34,140,0,0,46,3.68,1,0,0,1,0,"s9",2.16779508688095,0.172204913119046
"1471",2.402,140,0,0,47,3.707,1,0,0,1,0,"s9",2.21853103230253,0.183468967697471
"1472",2.402,140,0,0,48,3.737,1,0,0,1,0,"s9",2.27336364545565,0.128636354544348
"1473",2.452,140,0,0,49,3.77,1,0,0,1,0,"s9",2.33214351441407,0.119856485585934
"1474",2.488,140,0,0,50,3.805,1,0,0,1,0,"s9",2.39353216604047,0.094467833959528
"1475",2.517,140,0,0,51,3.84,1,0,0,1,0,"s9",2.45513831360378,0.061861686396218
"1476",2.541,140,0,0,52,3.878,1,0,0,1,0,"s9",2.51944039331187,0.0215596066881338
"1477",2.563,140,0,0,53,3.878,1,0,0,1,0,"s9",2.54805052351666,0.0149494764833364
"1478",2.587,140,0,0,54,3.914,1,0,0,1,0,"s9",2.61105473335788,-0.0240547333578824
"1479",2.614,140,0,0,55,3.95,1,0,0,1,0,"s9",2.67292475050378,-0.0589247505037842
"1480",2.646,140,0,0,56,3.984,1,0,0,1,0,"s9",2.73164234446361,-0.0856423444636132
"1481",2.685,140,0,0,57,4.013,1,0,0,1,0,"s9",2.78517705515441,-0.100177055154412
"1482",2.736,140,0,0,58,4.038,1,0,0,1,0,"s9",2.83489059918703,-0.0988905991870301
"1483",2.736,140,0,0,59,4.058,1,0,0,1,0,"s9",2.88074988222732,-0.144749882227319
"1484",2.803,140,0,0,60,4.072,1,0,0,1,0,"s9",2.92281625585007,-0.119816255850069
"1485",2.887,140,0,0,61,4.082,1,0,0,1,0,"s9",2.96258837028424,-0.0755883702842435
"1486",2.981,140,0,0,62,4.088,1,0,0,1,0,"s9",3.00017601422063,-0.0191760142206294
"1487",3.075,140,0,0,63,4.09,1,0,0,1,0,"s9",3.03550288026264,0.0394971197373568
"1488",3.162,140,0,0,64,4.09,1,0,0,1,0,"s9",3.0694543565873,0.092545643412695
"1489",3.237,140,0,0,65,4.09,1,0,0,1,0,"s9",3.10304578401407,0.133954215985933
"1490",3.299,140,0,0,66,4.092,1,0,0,1,0,"s9",3.1375203054263,0.1614796945737
"1491",3.351,140,0,0,67,4.1,1,0,0,1,0,"s9",3.17552260398041,0.17547739601959
"1492",3.396,140,0,0,68,4.108,1,0,0,1,0,"s9",3.21326394973063,0.182736050269368
"1493",3.396,140,0,0,69,4.117,1,0,0,1,0,"s9",3.25132351067984,0.14467648932016
"1494",3.432,140,0,0,70,4.123,1,0,0,1,0,"s9",3.28725353898877,0.14474646101123
"1495",3.461,140,0,0,71,4.123,1,0,0,1,0,"s9",3.31914335833337,0.141856641666628
"1496",3.483,140,0,0,72,4.12,1,0,0,1,0,"s9",3.34848871072118,0.134511289278821
"1497",3.499,140,0,0,73,4.117,1,0,0,1,0,"s9",3.37707044953974,0.121929550460261
"1498",3.513,140,0,0,74,4.117,1,0,0,1,0,"s9",3.40719108927403,0.105808910725973
"1499",3.531,140,0,0,75,4.113,1,0,0,1,0,"s9",3.43356093212334,0.0974390678766563
"1500",3.551,140,0,0,76,4.111,1,0,0,1,0,"s9",3.46078583850842,0.0902141614915828
"1501",3.577,140,0,0,77,4.111,1,0,0,1,0,"s9",3.489122895887,0.0878771041130042
"1502",3.609,140,0,0,78,4.113,1,0,0,1,0,"s9",3.51876781220542,0.0902321877945775
"1503",3.647,140,0,0,79,4.119,1,0,0,1,0,"s9",3.55167790909581,0.0953220909041859
"1504",3.647,140,0,0,80,4.133,1,0,0,1,0,"s9",3.59136425484001,0.0556357451599871
"1505",3.691,140,0,0,81,4.153,1,0,0,1,0,"s9",3.63526654373349,0.0557334562665073
"1506",3.744,140,0,0,82,4.177,1,0,0,1,0,"s9",3.68070711859401,0.0632928814059892
"1507",3.801,140,0,0,83,4.202,1,0,0,1,0,"s9",3.72482772832612,0.0761722716738844
"1508",3.858,140,0,0,84,4.222,1,0,0,1,0,"s9",3.7643022847498,0.0936977152502045
"1509",3.915,140,0,0,85,4.222,1,0,0,1,0,"s9",3.7922719634054,0.122728036594598
"1510",3.969,140,0,0,86,4.241,1,0,0,1,0,"s9",3.83036242970379,0.138637570296214
"1511",4.022,140,0,0,87,4.262,1,0,0,1,0,"s9",3.86847315491894,0.15352684508106
"1512",4.076,140,0,0,88,4.288,1,0,0,1,0,"s9",3.90743071501488,0.168569284985122
"1513",4.128,140,0,0,89,4.318,1,0,0,1,0,"s9",3.94593850677896,0.182061493221038
"1514",4.128,140,0,0,90,4.349,1,0,0,1,0,"s9",3.98270594094978,0.145294059050221
"1515",4.176,140,0,0,91,4.375,1,0,0,1,0,"s9",4.01726505447313,0.158734945526874
"1516",4.214,140,0,0,92,4.396,1,0,0,1,0,"s9",4.05079277724712,0.163207222752884
"1517",4.239,140,0,0,93,4.416,1,0,0,1,0,"s9",4.08418825629811,0.154811743701889
"1518",4.257,140,0,0,94,4.438,1,0,0,1,0,"s9",4.11774433768451,0.139255662315489
"1519",4.269,140,0,0,95,4.438,1,0,0,1,0,"s9",4.15034150035703,0.118658499642965
"1520",4.279,140,0,0,96,4.465,1,0,0,1,0,"s9",4.18487707738668,0.0941229226133249
"1521",4.288,140,0,0,97,4.498,1,0,0,1,0,"s9",4.21950966315159,0.0684903368484111
"1522",4.295,140,0,0,98,4.533,1,0,0,1,0,"s9",4.25381454341405,0.0411854565859544
"1523",4.298,140,0,0,99,4.566,1,0,0,1,0,"s9",4.28794832593813,0.0100516740618666
"1524",4.298,140,0,0,100,4.594,1,0,0,1,0,"s9",4.32237121891628,-0.0243712189162784
"1525",4.298,140,0,0,101,4.619,1,0,0,1,0,"s9",4.35702802986915,-0.0590280298691459
"1526",4.298,140,0,0,102,4.642,1,0,0,1,0,"s9",4.39169502583728,-0.0936950258372828
"1527",4.3,140,0,0,103,4.666,1,0,0,1,0,"s9",4.42576320914538,-0.125763209145385
"1528",4.306,140,0,0,104,4.695,1,0,0,1,0,"s9",4.45811425807035,-0.152114258070351
"1529",4.319,140,0,0,105,4.727,1,0,0,1,0,"s9",4.48801326494541,-0.169013264945414
"1530",4.341,140,0,0,106,4.727,1,0,0,1,0,"s9",4.52357613135755,-0.182576131357548
"1531",4.37,140,0,0,107,4.758,1,0,0,1,0,"s9",4.55027007884777,-0.180270078847769
"1532",4.403,140,0,0,108,4.787,1,0,0,1,0,"s9",4.57391574022287,-0.170915740222871
"1533",4.44,140,0,0,109,4.81,1,0,0,1,0,"s9",4.5961027271685,-0.156102727168496
"1534",4.479,140,0,0,110,4.829,1,0,0,1,0,"s9",4.61660540939618,-0.137605409396182
"1535",4.522,140,0,0,111,4.846,1,0,0,1,0,"s9",4.63464386223202,-0.112643862232019
"1536",4.522,140,0,0,112,4.865,1,0,0,1,0,"s9",4.64767188180634,-0.125671881806335
"1537",4.568,140,0,0,113,4.885,1,0,0,1,0,"s9",4.65556998681135,-0.0875699868113475
"1538",4.616,140,0,0,114,4.905,1,0,0,1,0,"s9",4.65852625331779,-0.0425262533177904
"1539",4.662,140,0,0,115,4.924,1,0,0,1,0,"s9",4.65715907247149,0.00484092752850529
"1540",4.703,140,0,0,116,4.94,1,0,0,1,0,"s9",4.65361738592815,0.049382614071849
"1541",4.74,140,0,0,117,4.94,1,0,0,1,0,"s9",4.6625423059373,0.0774576940627014
"1542",4.772,140,0,0,118,4.954,1,0,0,1,0,"s9",4.65272137181135,0.119278628188654
"1543",4.795,140,0,0,119,4.969,1,0,0,1,0,"s9",4.63687403272565,0.158125967274353
"1544",4.805,140,0,0,120,4.979,1,0,0,1,0,"s9",4.62235341162295,0.182646588377051
"1545",4.803,140,0,0,121,4.976,1,0,0,1,0,"s9",4.62001380633463,0.182986193665373
"1546",4.803,140,0,0,122,4.954,1,0,0,1,0,"s9",4.63478939376939,0.168210606230608
"1547",4.784,140,0,0,123,4.898,1,0,0,1,0,"s9",4.667162179487,0.116837820512997
"1548",4.746,140,0,0,124,4.806,1,0,0,1,0,"s9",4.67893837649836,0.0670616235016368
"1549",4.694,140,0,0,125,4.684,1,0,0,1,0,"s9",4.62752990487107,0.0664700951289277
"1550",4.632,140,0,0,126,4.538,1,0,0,1,0,"s9",4.50988061780242,0.122119382197576
"1551",4.56,140,0,0,127,4.538,1,0,0,1,0,"s9",4.48043189189984,0.0795681081001574
"1552",4.481,140,0,0,128,4.374,1,0,0,1,0,"s9",4.33890167478253,0.142098325217469
"1553",4.397,140,0,0,129,4.194,1,0,0,1,0,"s9",4.21806440739655,0.178935592603446
"1554",4.311,140,0,0,130,4.002,1,0,0,1,0,"s9",4.128147279962,0.182852720037996
"1555",4.23,140,0,0,131,3.803,1,0,0,1,0,"s9",4.05857793752141,0.171422062478586
"1556",4.162,140,0,0,132,3.612,1,0,0,1,0,"s9",4.01119896865876,0.15080103134124
"1557",4.162,140,0,0,133,3.442,1,0,0,1,0,"s9",3.97995989042981,0.182040109570186
"1558",4.106,140,0,0,134,3.306,1,0,0,1,0,"s9",3.94379608697078,0.162203913029215
"1559",4.061,140,0,0,135,3.205,1,0,0,1,0,"s9",3.89629252823584,0.164707471764158
"1560",4.028,140,0,0,136,3.137,1,0,0,1,0,"s9",3.85061612510804,0.177383874891958
"1561",4.001,140,0,0,137,3.095,1,0,0,1,0,"s9",3.81783603903617,0.183163960963827
"1562",3.979,140,0,0,138,3.095,1,0,0,1,0,"s9",3.82648536661394,0.152514633386059
"1563",3.961,140,0,0,139,3.074,1,0,0,1,0,"s9",3.80997248009111,0.151027519908889
"1564",3.944,140,0,0,140,3.07,1,0,0,1,0,"s9",3.81031518477974,0.133684815220261
"1565",3.925,140,0,0,141,3.076,1,0,0,1,0,"s9",3.8195515263598,0.105448473640195
"1566",3.904,140,0,0,142,3.09,1,0,0,1,0,"s9",3.83391742687834,0.0700825731216619
"1567",3.904,140,0,0,143,3.11,1,0,0,1,0,"s9",3.84925199948912,0.0547480005108749
"1568",3.88,140,0,0,144,3.129,1,0,0,1,0,"s9",3.85829977203894,0.0217002279610599
"1569",3.853,140,0,0,145,3.144,1,0,0,1,0,"s9",3.85968557295264,-0.00668557295263872
"1570",3.823,140,0,0,146,3.156,1,0,0,1,0,"s9",3.85526856718842,-0.032268567188424
"1571",3.791,140,0,0,147,3.16,1,0,0,1,0,"s9",3.84395580777332,-0.0529558077733241
"1572",3.758,140,0,0,148,3.16,1,0,0,1,0,"s9",3.82888665628003,-0.0708866562800257
"1573",3.725,140,0,0,149,3.162,1,0,0,1,0,"s9",3.81269075292329,-0.0876907529232946
"1574",3.693,140,0,0,150,3.159,1,0,0,1,0,"s9",3.79324467191698,-0.100244671916976
"1575",3.661,140,0,0,151,3.149,1,0,0,1,0,"s9",3.77057192408628,-0.109571924086284
"1576",3.631,140,0,0,152,3.136,1,0,0,1,0,"s9",3.74598777611237,-0.114987776112374
"1577",3.602,140,0,0,153,3.12,1,0,0,1,0,"s9",3.71942493632771,-0.117424936327715
"1578",3.602,140,0,0,154,3.103,1,0,0,1,0,"s9",3.69141462875718,-0.0894146287571753
"1579",3.575,140,0,0,155,3.084,1,0,0,1,0,"s9",3.66147672778175,-0.0864767277817524
"1580",3.551,140,0,0,156,3.065,1,0,0,1,0,"s9",3.63032357442131,-0.079323574421311
"1581",3.529,140,0,0,157,3.048,1,0,0,1,0,"s9",3.59906623144869,-0.0700662314486853
"1582",3.507,140,0,0,158,3.032,1,0,0,1,0,"s9",3.56746630498653,-0.0604663049865315
"1583",3.485,140,0,0,159,3.032,1,0,0,1,0,"s9",3.54404954991204,-0.0590495499120425
"1584",3.461,140,0,0,160,3.019,1,0,0,1,0,"s9",3.51325713899186,-0.0522571389918638
